請問被保險人是否得請求保險人墊給前項費用？,"第91條（必要費用之負擔）被保險人因受第三人之請求而為抗辯，所支出之訴訟上或訴訟外之必要費用，除契約另有訂定外，由保險人負擔之。被保險人得請求保險人墊給前項費用。"
請問什麼是保險人之參與權？,"第93條（保險人之參與權）保險人得約定被保險人對於第三人就其責任所為之承認、和解或賠償，未經其參與者，不受拘束。但經要保人或被保險人通知保險人參與而無正當理由拒絕或藉故遲延者，不在此限。"
何種情況不在保險人之參與權限制內？,"第93條（保險人之參與權）保險人得約定被保險人對於第三人就其責任所為之承認、和解或賠償，未經其參與者，不受拘束。但經要保人或被保險人通知保險人參與而無正當理由拒絕或藉故遲延者，不在此限。"
請問向被保險人給付賠償金之限制內容？,"第94條（向被保險人給付賠償金之限制）保險人於第三人由被保險人應負責任事故所致之損失，未受賠償以前，不得以賠償金額之全部或一部給付被保險人。被保險人對第三人應負損失賠償責任確定時，第三人得在保險金額範圍內，依其應得之比例，直接向保險人請求給付賠償金額。"
請問什麼情況下，不得以賠償金額之全部或一部給付被保險人？,"第94條（向被保險人給付賠償金之限制）保險人於第三人由被保險人應負責任事故所致之損失，未受賠償以前，不得以賠償金額之全部或一部給付被保險人。被保險人對第三人應負損失賠償責任確定時，第三人得在保險金額範圍內，依其應得之比例，直接向保險人請求給付賠償金額。"
請問什麼情況下，直接向保險人請求給付賠償金額？,"第94條（向被保險人給付賠償金之限制）保險人於第三人由被保險人應負責任事故所致之損失，未受賠償以前，不得以賠償金額之全部或一部給付被保險人。被保險人對第三人應負損失賠償責任確定時，第三人得在保險金額範圍內，依其應得之比例，直接向保險人請求給付賠償金額。"
請問保險人於第三人由被保險人應負責任事故所致之損失，未受賠償以前，是否得以賠償金額之全部或一部給付被保險人？,"第94條（向被保險人給付賠償金之限制）保險人於第三人由被保險人應負責任事故所致之損失，未受賠償以前，不得以賠償金額之全部或一部給付被保險人。被保險人對第三人應負損失賠償責任確定時，第三人得在保險金額範圍內，依其應得之比例，直接向保險人請求給付賠償金額。"
請問被保險人對第三人應負損失賠償責任確定時，可以做什麼?,"第94條（向被保險人給付賠償金之限制）保險人於第三人由被保險人應負責任事故所致之損失，未受賠償以前，不得以賠償金額之全部或一部給付被保險人。被保險人對第三人應負損失賠償責任確定時，第三人得在保險金額範圍內，依其應得之比例，直接向保險人請求給付賠償金額。"
請問什麼是向第三人給付賠償金？,"第95條（向第三人給付賠償金）保險人得經被保險人通知，直接對第三人為賠償金額之給付。"
請問什麼是保證保險人之責任？,"第95條之1（保證保險人之責任）保證保險人於被保險人因其受僱人之不誠實行為或其債務人之不履行債務所致損失，負賠償之責。"
什麼是以受僱人不誠實行為之保險契約應載事項？,"第95條之2（以受僱人不誠實行為之保險契約應載事項）以受僱人之不誠實行為為保險事故之保證保險契約，除記載第五十五條規定事項外，並應載明左列事項：　　一、被保險人之姓名及住所。　　二、受僱人之姓名、職稱或其他得以認定為受僱人之方式。"
以受僱人之不誠實行為為保險事故之保證保險契約，除記載第五十五條規定事項外，並應載明那些事項？,"第95條之2（以受僱人不誠實行為之保險契約應載事項）以受僱人之不誠實行為為保險事故之保證保險契約，除記載第五十五條規定事項外，並應載明左列事項：　　一、被保險人之姓名及住所。　　二、受僱人之姓名、職稱或其他得以認定為受僱人之方式。"
"以受僱人之不誠實行為為保險事故之保證保險契約，除記載第幾條規定事項外，並應載明左列事項？：　　一、被保險人之姓名及住所。　　二、受僱人之姓名、職稱或其他得以認定為受僱人之方式。","第95條之2（以受僱人不誠實行為之保險契約應載事項）以受僱人之不誠實行為為保險事故之保證保險契約，除記載第五十五條規定事項外，並應載明左列事項：　　一、被保險人之姓名及住所。　　二、受僱人之姓名、職稱或其他得以認定為受僱人之方式。"
什麼是以債務人不履行債務之保險契約應載事項？,"第95條之3（以債務人不履行債務之保險契約應載事項）　　以債務人之不履行債務為保險事故之保證保險契約，除記載第五十五條規定事項外，並應載明左列事項：　　一、被保險人之姓名及住所。　　二、債務人之姓名或其他得以認定為債務人之方式。"
以債務人之不履行債務為保險事故之保證保險契約，除記載第五十五條規定事項外，並應載明那些事項？,"第95條之3（以債務人不履行債務之保險契約應載事項）　　以債務人之不履行債務為保險事故之保證保險契約，除記載第五十五條規定事項外，並應載明左列事項：　　一、被保險人之姓名及住所。　　二、債務人之姓名或其他得以認定為債務人之方式。"
什麼是其他財產保險？,"第96條（其他財產保險之意義）其他財產保險為不屬於火災保險、海上保險、陸空保險、責任保險及保證保險之範圍，而以財物或無形利益為保險標的之各種保險。"
什麼是標的物查勘權？,"第97條（標的物查勘權）保險人有隨時查勘保險標的物之權，如發現全部或一部份處於不正常狀態，經建議要保人或被保險人修復後，再行使用。如要保人或被保險人不接受建議時，得以書面通知終止保險契約或其有關部份。"
什麼是未盡保護義務之責任？,"第98條（未盡保護義務之責任）要保人或被保險人，對於保險標的物未盡約定保護責任所致之損失，保險人不負賠償之責。危險事故發生後，經鑑定係因要保人或被保險人未盡合理方法保護標的物，因而增加之損失，保險人不負賠償之責。"
什麼情況下危險事故發生後，保險人不負賠償之責？,"第98條（未盡保護義務之責任）要保人或被保險人，對於保險標的物未盡約定保護責任所致之損失，保險人不負賠償之責。危險事故發生後，經鑑定係因要保人或被保險人未盡合理方法保護標的物，因而增加之損失，保險人不負賠償之責。"
什麼是保險契約之變動？,"第99條（保險契約之變動）保險標的物受部份之損失，經賠償或回復原狀後，保險契約繼續有效。但與原保險情況有異時，得增減其保險費。"
保險標的物受部份之損失，經賠償或回復原狀後，保險契約是否繼續有效？,"第99條（保險契約之變動）保險標的物受部份之損失，經賠償或回復原狀後，保險契約繼續有效。但與原保險情況有異時，得增減其保險費。"
什麼是人壽保險人之責任？,"第101條（人壽保險人之責任）人壽保險人於被保險人在契約規定年限內死亡，或屆契約規定年限而仍生存時，依照契約，負給付保險金額之責。"
人壽保險之保險金額，依什麼所定？,"第102條（保險金額）人壽保險之保險金額，依保險契約之所定。"
什麼是保險人代位之禁止？,"第103條（保險人代位之禁止）人壽保險之保險人，不得代位行使要保人或受益人因保險事故所生對於第三人之請求權。"
人壽保險契約，是否可由第三人訂立之？,"第104條（契約之代訂）人壽保險契約，得由本人或第三人訂立之。"
他人人壽保約訂立之限制內容？,"第105條（他人人壽保約訂立之限制）由第三人訂立之死亡保險契約，未經被保險人書面同意，並約定保險金額，其契約無效。被保險人依前項所為之同意，得隨時撤銷之。其撤銷之方式應以書面通知保險人及要保人。被保險人依前項規定行使其撤銷權者，視為要保人終止保險契約。"
由第三人訂立之死亡保險契約，未經被保險人書面同意，並約定保險金額，其是否契約無效？,"第105條（他人人壽保約訂立之限制）由第三人訂立之死亡保險契約，未經被保險人書面同意，並約定保險金額，其契約無效。被保險人依前項所為之同意，得隨時撤銷之。其撤銷之方式應以書面通知保險人及要保人。被保險人依前項規定行使其撤銷權者，視為要保人終止保險契約。"
由第三人訂立之死亡保險契約，未經被保險人書面同意，並約定保險金額，其契約無效。被保險人依前項所為之同意，得隨時撤銷之。其撤銷之方式為何？,"第105條（他人人壽保約訂立之限制）由第三人訂立之死亡保險契約，未經被保險人書面同意，並約定保險金額，其契約無效。被保險人依前項所為之同意，得隨時撤銷之。其撤銷之方式應以書面通知保險人及要保人。被保險人依前項規定行使其撤銷權者，視為要保人終止保險契約。"
被保險人依前項規定行使其撤銷權者，視為什麼？,"第105條（他人人壽保約訂立之限制）由第三人訂立之死亡保險契約，未經被保險人書面同意，並約定保險金額，其契約無效。被保險人依前項所為之同意，得隨時撤銷之。其撤銷之方式應以書面通知保險人及要保人。被保險人依前項規定行使其撤銷權者，視為要保人終止保險契約。"
什麼是他人死亡保約代訂之限制？,"第106條（他人死亡保約代訂之限制）由第三人訂立之人壽保險契約，其權利之移轉或出質，非經被保險人以書面承認者，不生效力。"
喪葬費用及死亡給付之效力內容？,"第107條（喪葬費用及死亡給付之效力）以未滿十五歲之未成年人為被保險人訂立之人壽保險契約，其死亡給付於被保險人滿十五歲之日起發生效力；被保險人滿十五歲前死亡者，保險人得加計利息退還所繳保險費，或返還投資型保險專設帳簿之帳戶價值。前項利息之計算，由主管機關另定之。訂立人壽保險契約時，以精神障礙或其他心智缺陷，致不能辨識其行為或欠缺依其辨識而行為之能力者為被保險人，除喪葬費用之給付外，其餘死亡給付部分無效。"
被保險人滿幾歲前死亡者，保險人得加計利息退還所繳保險費，或返還投資型保險專設帳簿之帳戶價值？,"第107條（喪葬費用及死亡給付之效力）以未滿十五歲之未成年人為被保險人訂立之人壽保險契約，其死亡給付於被保險人滿十五歲之日起發生效力；被保險人滿十五歲前死亡者，保險人得加計利息退還所繳保險費，或返還投資型保險專設帳簿之帳戶價值。前項利息之計算，由主管機關另定之。訂立人壽保險契約時，以精神障礙或其他心智缺陷，致不能辨識其行為或欠缺依其辨識而行為之能力者為被保險人，除喪葬費用之給付外，其餘死亡給付部分無效。"
以未滿十五歲之未成年人為被保險人訂立之人壽保險契約，其死亡給付於被保險人滿十五歲之日起發生效力；被保險人滿十五歲前死亡者，保險人得加計利息退還所繳保險費，或返還投資型保險專設帳簿之帳戶價值。前項利息之計算，由誰另定之？,"第107條（喪葬費用及死亡給付之效力）以未滿十五歲之未成年人為被保險人訂立之人壽保險契約，其死亡給付於被保險人滿十五歲之日起發生效力；被保險人滿十五歲前死亡者，保險人得加計利息退還所繳保險費，或返還投資型保險專設帳簿之帳戶價值。前項利息之計算，由主管機關另定之。訂立人壽保險契約時，以精神障礙或其他心智缺陷，致不能辨識其行為或欠缺依其辨識而行為之能力者為被保險人，除喪葬費用之給付外，其餘死亡給付部分無效。"
訂立人壽保險契約時，以精神障礙或其他心智缺陷，致不能辨識其行為或欠缺依其辨識而行為之能力者為被保險人，除什麼費用之給付外，其餘死亡給付部分無效？,"第107條（喪葬費用及死亡給付之效力）以未滿十五歲之未成年人為被保險人訂立之人壽保險契約，其死亡給付於被保險人滿十五歲之日起發生效力；被保險人滿十五歲前死亡者，保險人得加計利息退還所繳保險費，或返還投資型保險專設帳簿之帳戶價值。前項利息之計算，由主管機關另定之。訂立人壽保險契約時，以精神障礙或其他心智缺陷，致不能辨識其行為或欠缺依其辨識而行為之能力者為被保險人，除喪葬費用之給付外，其餘死亡給付部分無效。"
訂立人壽保險契約時，什麼情況下，除喪葬費用之給付外，其餘死亡給付部分無效？,"第107條（喪葬費用及死亡給付之效力）以未滿十五歲之未成年人為被保險人訂立之人壽保險契約，其死亡給付於被保險人滿十五歲之日起發生效力；被保險人滿十五歲前死亡者，保險人得加計利息退還所繳保險費，或返還投資型保險專設帳簿之帳戶價值。前項利息之計算，由主管機關另定之。訂立人壽保險契約時，以精神障礙或其他心智缺陷，致不能辨識其行為或欠缺依其辨識而行為之能力者為被保險人，除喪葬費用之給付外，其餘死亡給付部分無效。"
死因不明就不賠?,"壽險無論意外或疾病身故都要理賠，疾病已調查近半年無病歷，若是意外事故就一定要陪，因此保險公司僅能以自殺拒賠。保險公司不賠時按保險法148條規定，須由保險公司提出不賠理由。"
保戶投保後不久便不幸身故，如果檢察官開出死因不明的死亡證明書，能理賠嗎?,"壽險無論意外或疾病身故都要理賠，疾病已調查近半年無病歷，若是意外事故就一定要陪，因此保險公司僅能以自殺拒賠。保險公司不賠時按保險法148條規定，須由保險公司提出不賠理由。"
保險公司回覆因無法判斷死因而通知拒賠怎麼辦?,"壽險無論意外或疾病身故都要理賠，疾病已調查近半年無病歷，若是意外事故就一定要陪，因此保險公司僅能以自殺拒賠。保險公司不賠時按保險法148條規定，須由保險公司提出不賠理由。"
在保戶死因不明的情況下，保險公司會理賠嗎?,"壽險無論意外或疾病身故都要理賠，疾病已調查近半年無病歷，若是意外事故就一定要陪，因此保險公司僅能以自殺拒賠。保險公司不賠時按保險法148條規定，須由保險公司提出不賠理由。"
保險公司因保戶死因不明而拒賠，合理嗎?,"壽險無論意外或疾病身故都要理賠，疾病已調查近半年無病歷，若是意外事故就一定要陪，因此保險公司僅能以自殺拒賠。保險公司不賠時按保險法148條規定，須由保險公司提出不賠理由。"
因發炎而去做雷射割包皮手術有理賠嗎?,"醫療險須為必要的醫療行為才會理賠，請醫生開診斷書與收據，診斷書內容最好有必要之原因。健康檢查、療養、靜養、戒毒、戒酒、護理或養老之非以直接診治病人為目的者不理賠。"
為了做全身健檢而住院有理賠嗎?,"醫療險須為必要的醫療行為才會理賠，請醫生開診斷書與收據，診斷書內容最好有必要之原因。健康檢查、療養、靜養、戒毒、戒酒、護理或養老之非以直接診治病人為目的者不理賠。"
治療酒癮、毒癮有理賠嗎?,"醫療險須為必要的醫療行為才會理賠，請醫生開診斷書與收據，診斷書內容最好有必要之原因。健康檢查、療養、靜養、戒毒、戒酒、護理或養老之非以直接診治病人為目的者不理賠。"
住在醫院附設的護理之家，保險公司會理賠嗎?,"醫療險須為必要的醫療行為才會理賠，請醫生開診斷書與收據，診斷書內容最好有必要之原因。健康檢查、療養、靜養、戒毒、戒酒、護理或養老之非以直接診治病人為目的者不理賠。"
因為兔唇去整型有理賠嗎?,"美容手術、外科整型沒有理賠，但為重建其基本功能所作之必要整形，不在此限，整型手術理賠關鍵，在於是否由醫師專業判斷下須重建，而不是為了個人美醜觀感。外觀可見之天生畸形也不理賠，如兔唇等外觀可見的情況，雖說整型是有其必要，但同樣屬醫療險「除外責任」，是不予理賠的。"
因肥胖至醫院住院接受腹腔鏡部分胃切除手術有理賠嗎?,"美容手術、外科整型沒有理賠，但為重建其基本功能所作之必要整形，不在此限，整型手術理賠關鍵，在於是否由醫師專業判斷下須重建，而不是為了個人美醜觀感。外觀可見之天生畸形也不理賠，如兔唇等外觀可見的情況，雖說整型是有其必要，但同樣屬醫療險「除外責任」，是不予理賠的。"
因工作意外燙傷，除住院治療外，還進行植皮手術，出院後能向保險公司申請理賠嗎?,"美容手術、外科整型沒有理賠，但為重建其基本功能所作之必要整形，不在此限，整型手術理賠關鍵，在於是否由醫師專業判斷下須重建，而不是為了個人美醜觀感。外觀可見之天生畸形也不理賠，如兔唇等外觀可見的情況，雖說整型是有其必要，但同樣屬醫療險「除外責任」，是不予理賠的。"
割雙眼皮有理賠嗎?,"美容手術、外科整型沒有理賠，但為重建其基本功能所作之必要整形，不在此限，整型手術理賠關鍵，在於是否由醫師專業判斷下須重建，而不是為了個人美醜觀感。外觀可見之天生畸形也不理賠，如兔唇等外觀可見的情況，雖說整型是有其必要，但同樣屬醫療險「除外責任」，是不予理賠的。"
遭遇車禍，鼻子因而粉碎性骨折，得透過手術重建、整型，才能恢復基本功能，醫療險有理賠嗎?,"美容手術、外科整型沒有理賠，但為重建其基本功能所作之必要整形，不在此限，整型手術理賠關鍵，在於是否由醫師專業判斷下須重建，而不是為了個人美醜觀感。外觀可見之天生畸形也不理賠，如兔唇等外觀可見的情況，雖說整型是有其必要，但同樣屬醫療險「除外責任」，是不予理賠的。"
因車禍致使臉部留下疤痕，也因疤痕攣縮牽引臉部肌肉，致咀嚼功能無法正常運作，想進行整型手術，可以理賠嗎?,"美容手術、外科整型沒有理賠，但為重建其基本功能所作之必要整形，不在此限，整型手術理賠關鍵，在於是否由醫師專業判斷下須重建，而不是為了個人美醜觀感。外觀可見之天生畸形也不理賠，如兔唇等外觀可見的情況，雖說整型是有其必要，但同樣屬醫療險「除外責任」，是不予理賠的。"
隆乳有理賠嗎?,"美容手術、外科整型沒有理賠，但為重建其基本功能所作之必要整形，不在此限，整型手術理賠關鍵，在於是否由醫師專業判斷下須重建，而不是為了個人美醜觀感。外觀可見之天生畸形也不理賠，如兔唇等外觀可見的情況，雖說整型是有其必要，但同樣屬醫療險「除外責任」，是不予理賠的。"
需剖腹產，保險會陪嗎?,"剖腹產是否能賠，關鍵在於是否為必要的醫療行為，而條款中對於剖腹產可理賠的必要醫療行為，有八項約定，也就是說，若符合這八個條件之一時，剖腹產就可申請理賠。一、產程遲滯二、胎兒窘迫三、胎頭骨盆不對稱四、胎位不正五、多胞胎六、子宮頸未全開而有臍帶脫落時七、兩次(含)以上的死產八、分娩相關疾病"
可理賠剖腹產的情況?,"剖腹產是否能賠，關鍵在於是否為必要的醫療行為，而條款中對於剖腹產可理賠的必要醫療行為，有八項約定，也就是說，若符合這八個條件之一時，剖腹產就可申請理賠。一、產程遲滯二、胎兒窘迫三、胎頭骨盆不對稱四、胎位不正五、多胞胎六、子宮頸未全開而有臍帶脫落時七、兩次(含)以上的死產八、分娩相關疾病"
剖腹產在什麼情況下能理賠?,"剖腹產是否能賠，關鍵在於是否為必要的醫療行為，而條款中對於剖腹產可理賠的必要醫療行為，有八項約定，也就是說，若符合這八個條件之一時，剖腹產就可申請理賠。一、產程遲滯二、胎兒窘迫三、胎頭骨盆不對稱四、胎位不正五、多胞胎六、子宮頸未全開而有臍帶脫落時七、兩次(含)以上的死產八、分娩相關疾病"
因胎位不正進行剖腹產，有理賠嗎?,"剖腹產是否能賠，關鍵在於是否為必要的醫療行為，而條款中對於剖腹產可理賠的必要醫療行為，有八項約定，也就是說，若符合這八個條件之一時，剖腹產就可申請理賠。一、產程遲滯二、胎兒窘迫三、胎頭骨盆不對稱四、胎位不正五、多胞胎六、子宮頸未全開而有臍帶脫落時七、兩次(含)以上的死產八、分娩相關疾病"
生下多胞胎，剖腹產有理賠嗎?,"剖腹產是否能賠，關鍵在於是否為必要的醫療行為，而條款中對於剖腹產可理賠的必要醫療行為，有八項約定，也就是說，若符合這八個條件之一時，剖腹產就可申請理賠。一、產程遲滯二、胎兒窘迫三、胎頭骨盆不對稱四、胎位不正五、多胞胎六、子宮頸未全開而有臍帶脫落時七、兩次(含)以上的死產八、分娩相關疾病"
挑日子剖腹產能理賠嗎?,"剖腹產是否能賠，關鍵在於是否為必要的醫療行為，而條款中對於剖腹產可理賠的必要醫療行為，有八項約定，也就是說，若符合這八個條件之一時，剖腹產就可申請理賠。一、產程遲滯二、胎兒窘迫三、胎頭骨盆不對稱四、胎位不正五、多胞胎六、子宮頸未全開而有臍帶脫落時七、兩次(含)以上的死產八、分娩相關疾病"
保險公司可以要求保戶簽同意書不再賠相同手術嗎?,依據住院醫療費用保險單示範條款(實支實付型)第七條約定:「被保險人所接受的手術，若不在附表『手術名稱及費用表』所載項目內時，由本公司與被保險人協議比照該表內程度相當的手術項目給付比率，核算給付金額」。保險公司辦理前述手術協議給付，如有違反公平原則要求保戶簽立同意未來施行相同手術不再給付之同意書，則恐涉有免除或減輕保險人依保險法應負義務之顯失公平情事，依保險法第54條之1規定，保險公司仍應依約定承擔給付義務。
相同手術能重複理賠嗎?,依據住院醫療費用保險單示範條款(實支實付型)第七條約定:「被保險人所接受的手術，若不在附表『手術名稱及費用表』所載項目內時，由本公司與被保險人協議比照該表內程度相當的手術項目給付比率，核算給付金額」。保險公司辦理前述手術協議給付，如有違反公平原則要求保戶簽立同意未來施行相同手術不再給付之同意書，則恐涉有免除或減輕保險人依保險法應負義務之顯失公平情事，依保險法第54條之1規定，保險公司仍應依約定承擔給付義務。
保險公司說做相同手術不能再次理賠，是真的嗎?,依據住院醫療費用保險單示範條款(實支實付型)第七條約定:「被保險人所接受的手術，若不在附表『手術名稱及費用表』所載項目內時，由本公司與被保險人協議比照該表內程度相當的手術項目給付比率，核算給付金額」。保險公司辦理前述手術協議給付，如有違反公平原則要求保戶簽立同意未來施行相同手術不再給付之同意書，則恐涉有免除或減輕保險人依保險法應負義務之顯失公平情事，依保險法第54條之1規定，保險公司仍應依約定承擔給付義務。
保險公司不再賠相同手術是否合理?,依據住院醫療費用保險單示範條款(實支實付型)第七條約定:「被保險人所接受的手術，若不在附表『手術名稱及費用表』所載項目內時，由本公司與被保險人協議比照該表內程度相當的手術項目給付比率，核算給付金額」。保險公司辦理前述手術協議給付，如有違反公平原則要求保戶簽立同意未來施行相同手術不再給付之同意書，則恐涉有免除或減輕保險人依保險法應負義務之顯失公平情事，依保險法第54條之1規定，保險公司仍應依約定承擔給付義務。
骨折至國術館就醫是否能申請保險理賠?,"對於傷害醫療保險給付，保戶因意外事故所致的傷害，大部分保險公司的保單條款都規定為:若欲申請保險，必須至登記合格的醫院或診所治療才能獲得給付。國術館或所謂的整復所，都不是醫療機構，他們的負責人也都不具醫療人員資格，所以在國術館或整復所所花的費用，許多保險公司並不理賠。"
在國術館所花的費用能理賠嗎?,"對於傷害醫療保險給付，保戶因意外事故所致的傷害，大部分保險公司的保單條款都規定為:若欲申請保險，必須至登記合格的醫院或診所治療才能獲得給付。國術館或所謂的整復所，都不是醫療機構，他們的負責人也都不具醫療人員資格，所以在國術館或整復所所花的費用，許多保險公司並不理賠。"
到國術館就醫能理賠嗎?,"對於傷害醫療保險給付，保戶因意外事故所致的傷害，大部分保險公司的保單條款都規定為:若欲申請保險，必須至登記合格的醫院或診所治療才能獲得給付。國術館或所謂的整復所，都不是醫療機構，他們的負責人也都不具醫療人員資格，所以在國術館或整復所所花的費用，許多保險公司並不理賠。"
在整復所的醫療費用有理賠嗎?,"對於傷害醫療保險給付，保戶因意外事故所致的傷害，大部分保險公司的保單條款都規定為:若欲申請保險，必須至登記合格的醫院或診所治療才能獲得給付。國術館或所謂的整復所，都不是醫療機構，他們的負責人也都不具醫療人員資格，所以在國術館或整復所所花的費用，許多保險公司並不理賠。"
為什麼到國術館或整復所不能申請理賠?,"對於傷害醫療保險給付，保戶因意外事故所致的傷害，大部分保險公司的保單條款都規定為:若欲申請保險，必須至登記合格的醫院或診所治療才能獲得給付。國術館或所謂的整復所，都不是醫療機構，他們的負責人也都不具醫療人員資格，所以在國術館或整復所所花的費用，許多保險公司並不理賠。"
到中醫診所就醫，是否可申請理賠？,"被保險人如果發生意外傷害受傷，自意外傷害事故發生之日起一百八十日以內，只要是經登記合格的醫院或診所治療者，保險公司就其實際醫療費用，超過全民健康保險給付部分，給付傷害醫療保險金。可以檢附醫院開立了醫療費用單據申請，但傷害的給付總額不得超過保險單所記載的「每次實支實付傷害醫療保險金限額」。"
中醫能申請理賠嗎?,"被保險人如果發生意外傷害受傷，自意外傷害事故發生之日起一百八十日以內，只要是經登記合格的醫院或診所治療者，保險公司就其實際醫療費用，超過全民健康保險給付部分，給付傷害醫療保險金。可以檢附醫院開立了醫療費用單據申請，但傷害的給付總額不得超過保險單所記載的「每次實支實付傷害醫療保險金限額」。"
如果發生意外受傷，到中醫診所就診有理賠嗎?,"被保險人如果發生意外傷害受傷，自意外傷害事故發生之日起一百八十日以內，只要是經登記合格的醫院或診所治療者，保險公司就其實際醫療費用，超過全民健康保險給付部分，給付傷害醫療保險金。可以檢附醫院開立了醫療費用單據申請，但傷害的給付總額不得超過保險單所記載的「每次實支實付傷害醫療保險金限額」。"
中醫有在理賠範圍內嗎?,"被保險人如果發生意外傷害受傷，自意外傷害事故發生之日起一百八十日以內，只要是經登記合格的醫院或診所治療者，保險公司就其實際醫療費用，超過全民健康保險給付部分，給付傷害醫療保險金。可以檢附醫院開立了醫療費用單據申請，但傷害的給付總額不得超過保險單所記載的「每次實支實付傷害醫療保險金限額」。"
中醫院有開『水煎藥和推拿治療的費用』是否能申請理賠？,有關「中醫診所開立的--自費膏藥或搭配之水煎藥等費用」，此大多為自費療養的行為，此並非健康保險給付核定科目，如為『合格中醫診所開立的醫療單據，且為必要性的醫療行為』，經保險公司理賠單位「查證確實為實際醫療所需」，保險公司依據條款約定賠付。至於『中醫推拿』的部分，衛生署已明文規定此為『民俗療法』此並非『醫療行為』，所以不在理賠給付範圍內。
推拿有理賠嗎?,有關「中醫診所開立的--自費膏藥或搭配之水煎藥等費用」，此大多為自費療養的行為，此並非健康保險給付核定科目，如為『合格中醫診所開立的醫療單據，且為必要性的醫療行為』，經保險公司理賠單位「查證確實為實際醫療所需」，保險公司依據條款約定賠付。至於『中醫推拿』的部分，衛生署已明文規定此為『民俗療法』此並非『醫療行為』，所以不在理賠給付範圍內。
中醫開的自費水藥能理賠嗎?,有關「中醫診所開立的--自費膏藥或搭配之水煎藥等費用」，此大多為自費療養的行為，此並非健康保險給付核定科目，如為『合格中醫診所開立的醫療單據，且為必要性的醫療行為』，經保險公司理賠單位「查證確實為實際醫療所需」，保險公司依據條款約定賠付。至於『中醫推拿』的部分，衛生署已明文規定此為『民俗療法』此並非『醫療行為』，所以不在理賠給付範圍內。
針灸可以申請實支實付的理賠嗎？,"這裡的實支實付險是指意外險的實支實付附約，由於意外而導致的就醫行為，只要有醫院所開的收據，超過全民健保給付的部分，就可以申請意外險的實支實付理賠。而針灸是健保認定的治療項目之一，所以針灸的醫療行為是可以申請理賠的，但是若是要申請「意外險的理賠」，就必須要符合意外的三項定義：外來、突發、非疾病，而不是只要有針灸的醫療的行為就可以申請。"
因為肌肉疲勞去中醫診所針灸有理賠嗎?,"這裡的實支實付險是指意外險的實支實付附約，由於意外而導致的就醫行為，只要有醫院所開的收據，超過全民健保給付的部分，就可以申請意外險的實支實付理賠。而針灸是健保認定的治療項目之一，所以針灸的醫療行為是可以申請理賠的，但是若是要申請「意外險的理賠」，就必須要符合意外的三項定義：外來、突發、非疾病，而不是只要有針灸的醫療的行為就可以申請。"
下樓梯扭到膝蓋，去看中醫針灸能理賠嗎?,"這裡的實支實付險是指意外險的實支實付附約，由於意外而導致的就醫行為，只要有醫院所開的收據，超過全民健保給付的部分，就可以申請意外險的實支實付理賠。而針灸是健保認定的治療項目之一，所以針灸的醫療行為是可以申請理賠的，但是若是要申請「意外險的理賠」，就必須要符合意外的三項定義：外來、突發、非疾病，而不是只要有針灸的醫療的行為就可以申請。"
針灸有在理賠範圍嗎?,"這裡的實支實付險是指意外險的實支實付附約，由於意外而導致的就醫行為，只要有醫院所開的收據，超過全民健保給付的部分，就可以申請意外險的實支實付理賠。而針灸是健保認定的治療項目之一，所以針灸的醫療行為是可以申請理賠的，但是若是要申請「意外險的理賠」，就必須要符合意外的三項定義：外來、突發、非疾病，而不是只要有針灸的醫療的行為就可以申請。"
請問如果要開刀，選擇達文西機械手臂開肺部楔狀手術要自費24萬，以實支實付的雜費能否負擔?,達文西機械手臂的費用一般歸類在醫療技術費上唷!屬於實支實付的「雜費範圍」。
達文西手術能理賠嗎?,達文西機械手臂的費用一般歸類在醫療技術費上唷!屬於實支實付的「雜費範圍」。
達文西機械手臂是手術費嗎?,達文西機械手臂的費用一般歸類在醫療技術費上唷!屬於實支實付的「雜費範圍」。
懷孕有理賠嗎?,在醫療險的除外責任中，「懷孕、流產或分娩及其併發症」被列為不理賠的除外責任
不小心流產能理賠嗎?,在醫療險的除外責任中，「懷孕、流產或分娩及其併發症」被列為不理賠的除外責任
自然產有理賠嗎?,在醫療險的除外責任中，「懷孕、流產或分娩及其併發症」被列為不理賠的除外責任
為什麼流產不能理賠?,在醫療險的除外責任中，「懷孕、流產或分娩及其併發症」被列為不理賠的除外責任
在哪些情況下，懷孕可獲得理賠?,"「懷孕、流產或分娩及其併發症」被列為不理賠的除外責任，但若是會危及到孕婦的性命，或者是有礙優生學之遺傳性疾病，醫生就會勸其接受治療，因此，這些情況不在除外責任的限制之內，醫療險是可以理賠的。懷孕時，若發生以下狀況，則很有可能危及孕婦性命，因此，其相關治療是屬於必要性醫療：一、子宮外孕二、葡萄胎三、前置胎盤四、胎盤早期剝離五、產後大出血六、子癲前症七、子癇症八、萎縮性胚胎九、胎兒染色體異常之手術經過醫師檢查、判斷，其胎兒可能會因為遺傳等問題，不利於其生、心理健康，因此可藉由醫療行為，進行人工流產。"
